,Unnamed: 0,index,expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,time,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,cell.count,ch2.pos,image.time,orig.cell.count,per_via,per_via_std
157294,157294,165016,HTS022,2017-10-28,SK5c10-R1,98000,D16,SK5c10-R1_D16,SKMEL5c10,5.3,dabrafenib,2.5e-08,M,cobimetinib,1.2e-08,M,120,21,2017-10-27 19:17:36,120,0.355880297579,0.0379139596379
157312,157312,165034,HTS022,2017-10-28,SK5c10-R1,98000,D17,SK5c10-R1_D17,SKMEL5c10,5.3,dabrafenib,2.5e-08,M,cobimetinib,3.1e-09,M,143,31,2017-10-27 19:17:36,143,0.309358122193,0.0329576867229
157330,157330,165052,HTS022,2017-10-28,SK5c10-R1,98000,D18,SK5c10-R1_D18,SKMEL5c10,5.3,dabrafenib,2.5e-08,M,cobimetinib,7.8e-10,M,136,19,2017-10-27 19:17:36,136,0.366612329552,0.0390573042677
157348,157348,165070,HTS022,2017-10-28,SK5c10-R1,98000,D19,SK5c10-R1_D19,SKMEL5c10,5.3,dabrafenib,2.5e-08,M,cobimetinib,2e-10,M,100,17,2017-10-27 19:17:36,100,0.37753181066,0.0402206189237
157366,157366,165088,HTS022,2017-10-28,SK5c10-R1,98000,D20,SK5c10-R1_D20,SKMEL5c10,5.3,dabrafenib,2.5e-08,M,cobimetinib,4.9e-11,M,169,20,2017-10-27 19:17:36,169,0.360377945454,0.0383931197408
157384,157384,165106,HTS022,2017-10-28,SK5c10-R1,98000,D21,SK5c10-R1_D21,SKMEL5c10,5.3,dabrafenib,2.5e-08,M,cobimetinib,1.2e-11,M,95,19,2017-10-27 19:17:36,95,0.408805102596,0.0435523412367
157402,157402,165124,HTS022,2017-10-28,SK5c10-R1,98000,D22,SK5c10-R1_D22,SKMEL5c10,5.3,dabrafenib,2.5e-08,M,control,0.0,M,122,11,2017-10-27 19:17:36,122,0.520523061849,0.0554542931761
157420,157420,165142,HTS022,2017-10-28,SK5c10-R1,98000,D23,SK5c10-R1_D23,SKMEL5c10,5.3,control,0.0,M,control,0.0,M,108,13,2017-10-27 19:17:36,108,0.906994404502,0.0966272914743
157438,157438,165160,HTS022,2017-10-28,SK5c10-R1,98000,E02,SK5c10-R1_E02,SKMEL5c10,5.3,control,0.0,M,control,0.0,M,93,45,2017-10-27 19:17:36,93,0.603293317145,0.0642722809654
157456,157456,165178,HTS022,2017-10-28,SK5c10-R1,98000,E03,SK5c10-R1_E03,SKMEL5c10,5.3,dabrafenib,6.2e-09,M,selumetinib,4e-06,M,101,29,2017-10-27 19:17:36,101,0.216744636378,0.0230910433966
157474,157474,165196,HTS022,2017-10-28,SK5c10-R1,98000,E04,SK5c10-R1_E04,SKMEL5c10,5.3,dabrafenib,6.2e-09,M,selumetinib,1e-06,M,95,39,2017-10-27 19:17:36,95,0.287770647854,0.0306578498499
157492,157492,165214,HTS022,2017-10-28,SK5c10-R1,98000,E05,SK5c10-R1_E05,SKMEL5c10,5.3,dabrafenib,6.2e-09,M,selumetinib,2.5e-07,M,133,41,2017-10-27 19:17:36,133,0.256591419273,0.0273361486431
157510,157510,165232,HTS022,2017-10-28,SK5c10-R1,98000,E06,SK5c10-R1_E06,SKMEL5c10,5.3,dabrafenib,6.2e-09,M,selumetinib,6.3e-08,M,191,28,2017-10-27 19:17:36,191,0.212701080397,0.0226602602953
157528,157528,165250,HTS022,2017-10-28,SK5c10-R1,98000,E07,SK5c10-R1_E07,SKMEL5c10,5.3,dabrafenib,6.2e-09,M,selumetinib,1.6e-08,M,119,24,2017-10-27 19:17:36,119,0.298494712111,0.0318003456333
157546,157546,165268,HTS022,2017-10-28,SK5c10-R1,98000,E08,SK5c10-R1_E08,SKMEL5c10,5.3,dabrafenib,6.2e-09,M,selumetinib,3.9e-09,M,152,30,2017-10-27 19:17:36,152,0.289504650215,0.0308425830199
157564,157564,165286,HTS022,2017-10-28,SK5c10-R1,98000,E09,SK5c10-R1_E09,SKMEL5c10,5.3,dabrafenib,6.2e-09,M,selumetinib,9.8e-10,M,97,23,2017-10-27 19:17:36,97,0.274306536303,0.0292234411867
157582,157582,165304,HTS022,2017-10-28,SK5c10-R1,98000,E10,SK5c10-R1_E10,SKMEL5c10,5.3,dabrafenib,6.2e-09,M,selumetinib,2.4e-10,M,135,30,2017-10-27 19:17:36,135,0.425928695245,0.0453766153114
157600,157600,165322,HTS022,2017-10-28,SK5c10-R1,98000,E11,SK5c10-R1_E11,SKMEL5c10,5.3,dabrafenib,6.2e-09,M,selumetinib,6.1e-11,M,91,23,2017-10-27 19:17:36,91,0.313538740194,0.0334030718236
157618,157618,165340,HTS022,2017-10-28,SK5c10-R1,98000,E12,SK5c10-R1_E12,SKMEL5c10,5.3,dabrafenib,6.2e-09,M,control,0.0,M,119,27,2017-10-27 19:17:36,119,0.460066048398,0.0490134624153
157636,157636,165358,HTS022,2017-10-28,SK5c10-R1,98000,E13,SK5c10-R1_E13,SKMEL5c10,5.3,dabrafenib,6.2e-09,M,cobimetinib,8e-07,M,106,23,2017-10-27 19:17:36,106,0.202597765817,0.0215838965185
157654,157654,165376,HTS022,2017-10-28,SK5c10-R1,98000,E14,SK5c10-R1_E14,SKMEL5c10,5.3,dabrafenib,6.2e-09,M,cobimetinib,2e-07,M,90,9,2017-10-27 19:17:36,90,0.259214438158,0.0276155938183
157672,157672,165394,HTS022,2017-10-28,SK5c10-R1,98000,E15,SK5c10-R1_E15,SKMEL5c10,5.3,dabrafenib,6.2e-09,M,cobimetinib,5e-08,M,169,27,2017-10-27 19:17:36,169,0.241199554406,0.0256963654146
157690,157690,165412,HTS022,2017-10-28,SK5c10-R1,98000,E16,SK5c10-R1_E16,SKMEL5c10,5.3,dabrafenib,6.2e-09,M,cobimetinib,1.2e-08,M,158,26,2017-10-27 19:17:36,158,0.232293002213,0.0247474995665
157708,157708,165430,HTS022,2017-10-28,SK5c10-R1,98000,E17,SK5c10-R1_E17,SKMEL5c10,5.3,dabrafenib,6.2e-09,M,cobimetinib,3.1e-09,M,123,22,2017-10-27 19:17:36,123,0.322859835557,0.0343961013219
157726,157726,165448,HTS022,2017-10-28,SK5c10-R1,98000,E18,SK5c10-R1_E18,SKMEL5c10,5.3,dabrafenib,6.2e-09,M,cobimetinib,7.8e-10,M,137,21,2017-10-27 19:17:36,137,0.209535615534,0.0223230252534
157744,157744,165466,HTS022,2017-10-28,SK5c10-R1,98000,E19,SK5c10-R1_E19,SKMEL5c10,5.3,dabrafenib,6.2e-09,M,cobimetinib,2e-10,M,116,21,2017-10-27 19:17:36,116,0.287711994344,0.0306516011567
157762,157762,165484,HTS022,2017-10-28,SK5c10-R1,98000,E20,SK5c10-R1_E20,SKMEL5c10,5.3,dabrafenib,6.2e-09,M,cobimetinib,4.9e-11,M,129,17,2017-10-27 19:17:36,129,0.266720368016,0.0284152433735
157780,157780,165502,HTS022,2017-10-28,SK5c10-R1,98000,E21,SK5c10-R1_E21,SKMEL5c10,5.3,dabrafenib,6.2e-09,M,cobimetinib,1.2e-11,M,145,20,2017-10-27 19:17:36,145,0.316703049756,0.0337401837846
157798,157798,165520,HTS022,2017-10-28,SK5c10-R1,98000,E22,SK5c10-R1_E22,SKMEL5c10,5.3,dabrafenib,6.2e-09,M,control,0.0,M,173,19,2017-10-27 19:17:36,173,0.387656957332,0.0412993085979
157816,157816,165538,HTS022,2017-10-28,SK5c10-R1,98000,E23,SK5c10-R1_E23,SKMEL5c10,5.3,control,0.0,M,control,0.0,M,179,27,2017-10-27 19:17:36,179,0.724601442598,0.0771959280554
157834,157834,165556,HTS022,2017-10-28,SK5c10-R1,98000,F02,SK5c10-R1_F02,SKMEL5c10,5.3,control,0.0,M,control,0.0,M,128,24,2017-10-27 19:17:36,128,0.619146809186,0.065961243972
157852,157852,165574,HTS022,2017-10-28,SK5c10-R1,98000,F03,SK5c10-R1_F03,SKMEL5c10,5.3,dabrafenib,1.6e-09,M,selumetinib,4e-06,M,168,28,2017-10-27 19:17:36,168,0.254276667876,0.027089544963
157870,157870,165592,HTS022,2017-10-28,SK5c10-R1,98000,F04,SK5c10-R1_F04,SKMEL5c10,5.3,dabrafenib,1.6e-09,M,selumetinib,1e-06,M,163,27,2017-10-27 19:17:36,163,0.287090457907,0.030585385332
157888,157888,165610,HTS022,2017-10-28,SK5c10-R1,98000,F05,SK5c10-R1_F05,SKMEL5c10,5.3,dabrafenib,1.6e-09,M,selumetinib,2.5e-07,M,167,31,2017-10-27 19:17:36,167,0.270119667528,0.0287773901554
157906,157906,165628,HTS022,2017-10-28,SK5c10-R1,98000,F06,SK5c10-R1_F06,SKMEL5c10,5.3,dabrafenib,1.6e-09,M,selumetinib,6.3e-08,M,116,30,2017-10-27 19:17:36,116,0.279942150947,0.0298238353855
157924,157924,165646,HTS022,2017-10-28,SK5c10-R1,98000,F07,SK5c10-R1_F07,SKMEL5c10,5.3,dabrafenib,1.6e-09,M,selumetinib,1.6e-08,M,100,26,2017-10-27 19:17:36,100,0.340949427838,0.0363232888518
157942,157942,165664,HTS022,2017-10-28,SK5c10-R1,98000,F08,SK5c10-R1_F08,SKMEL5c10,5.3,dabrafenib,1.6e-09,M,selumetinib,3.9e-09,M,92,32,2017-10-27 19:17:36,92,0.371284012087,0.0395550052763
157960,157960,165682,HTS022,2017-10-28,SK5c10-R1,98000,F09,SK5c10-R1_F09,SKMEL5c10,5.3,dabrafenib,1.6e-09,M,selumetinib,9.8e-10,M,133,24,2017-10-27 19:17:36,133,0.384196725368,0.0409306703342
157978,157978,165700,HTS022,2017-10-28,SK5c10-R1,98000,F10,SK5c10-R1_F10,SKMEL5c10,5.3,dabrafenib,1.6e-09,M,selumetinib,2.4e-10,M,110,12,2017-10-27 19:17:36,110,0.36855813665,0.0392646022054
157996,157996,165718,HTS022,2017-10-28,SK5c10-R1,98000,F11,SK5c10-R1_F11,SKMEL5c10,5.3,dabrafenib,1.6e-09,M,selumetinib,6.1e-11,M,122,17,2017-10-27 19:17:36,122,0.419729270825,0.0447161552386
158014,158014,165736,HTS022,2017-10-28,SK5c10-R1,98000,F12,SK5c10-R1_F12,SKMEL5c10,5.3,dabrafenib,1.6e-09,M,control,0.0,M,174,29,2017-10-27 19:17:36,174,0.578581579018,0.0616395984362
158032,158032,165754,HTS022,2017-10-28,SK5c10-R1,98000,F13,SK5c10-R1_F13,SKMEL5c10,5.3,dabrafenib,1.6e-09,M,cobimetinib,8e-07,M,130,17,2017-10-27 19:17:36,130,0.274296032821,0.0292223221908
158050,158050,165772,HTS022,2017-10-28,SK5c10-R1,98000,F14,SK5c10-R1_F14,SKMEL5c10,5.3,dabrafenib,1.6e-09,M,cobimetinib,2e-07,M,125,17,2017-10-27 19:17:36,125,0.234525041609,0.024985291465
158068,158068,165790,HTS022,2017-10-28,SK5c10-R1,98000,F15,SK5c10-R1_F15,SKMEL5c10,5.3,dabrafenib,1.6e-09,M,cobimetinib,5e-08,M,155,20,2017-10-27 19:17:36,155,0.250918263309,0.0267317549531
158086,158086,165808,HTS022,2017-10-28,SK5c10-R1,98000,F16,SK5c10-R1_F16,SKMEL5c10,5.3,dabrafenib,1.6e-09,M,cobimetinib,1.2e-08,M,130,28,2017-10-27 19:17:36,130,0.269003041841,0.0286584296468
158104,158104,165826,HTS022,2017-10-28,SK5c10-R1,98000,F17,SK5c10-R1_F17,SKMEL5c10,5.3,dabrafenib,1.6e-09,M,cobimetinib,3.1e-09,M,119,26,2017-10-27 19:17:36,119,0.264302721545,0.028157677694
158122,158122,165844,HTS022,2017-10-28,SK5c10-R1,98000,F18,SK5c10-R1_F18,SKMEL5c10,5.3,dabrafenib,1.6e-09,M,cobimetinib,7.8e-10,M,185,34,2017-10-27 19:17:36,185,0.313400280878,0.0333883209623
158140,158140,165862,HTS022,2017-10-28,SK5c10-R1,98000,F19,SK5c10-R1_F19,SKMEL5c10,5.3,dabrafenib,1.6e-09,M,cobimetinib,2e-10,M,179,22,2017-10-27 19:17:36,179,0.299521405319,0.0319097251217
158158,158158,165880,HTS022,2017-10-28,SK5c10-R1,98000,F20,SK5c10-R1_F20,SKMEL5c10,5.3,dabrafenib,1.6e-09,M,cobimetinib,4.9e-11,M,143,21,2017-10-27 19:17:36,143,0.319646951346,0.0340538144262
158176,158176,165898,HTS022,2017-10-28,SK5c10-R1,98000,F21,SK5c10-R1_F21,SKMEL5c10,5.3,dabrafenib,1.6e-09,M,cobimetinib,1.2e-11,M,108,18,2017-10-27 19:17:36,108,0.477487701531,0.0508694905748
158194,158194,165916,HTS022,2017-10-28,SK5c10-R1,98000,F22,SK5c10-R1_F22,SKMEL5c10,5.3,dabrafenib,1.6e-09,M,control,0.0,M,107,16,2017-10-27 19:17:36,107,0.615098037686,0.0655299052317
158212,158212,165934,HTS022,2017-10-28,SK5c10-R1,98000,F23,SK5c10-R1_F23,SKMEL5c10,5.3,control,0.0,M,control,0.0,M,115,22,2017-10-27 19:17:36,115,0.718595158626,0.076556044337
158230,158230,165952,HTS022,2017-10-28,SK5c10-R1,98000,G02,SK5c10-R1_G02,SKMEL5c10,5.3,control,0.0,M,control,0.0,M,117,36,2017-10-27 19:17:36,117,0.546412265583,0.0582124178379
158248,158248,165970,HTS022,2017-10-28,SK5c10-R1,98000,G03,SK5c10-R1_G03,SKMEL5c10,5.3,dabrafenib,3.9e-10,M,selumetinib,4e-06,M,143,41,2017-10-27 19:17:36,143,0.241399907061,0.0257177101266
158266,158266,165988,HTS022,2017-10-28,SK5c10-R1,98000,G04,SK5c10-R1_G04,SKMEL5c10,5.3,dabrafenib,3.9e-10,M,selumetinib,1e-06,M,101,24,2017-10-27 19:17:36,101,0.239006544515,0.0254627315521
158284,158284,166006,HTS022,2017-10-28,SK5c10-R1,98000,G05,SK5c10-R1_G05,SKMEL5c10,5.3,dabrafenib,3.9e-10,M,selumetinib,2.5e-07,M,156,26,2017-10-27 19:17:36,156,0.335137269472,0.0357040864425
158302,158302,166024,HTS022,2017-10-28,SK5c10-R1,98000,G06,SK5c10-R1_G06,SKMEL5c10,5.3,dabrafenib,3.9e-10,M,selumetinib,6.3e-08,M,156,39,2017-10-27 19:17:36,156,0.367470188865,0.0391486969173
158320,158320,166042,HTS022,2017-10-28,SK5c10-R1,98000,G07,SK5c10-R1_G07,SKMEL5c10,5.3,dabrafenib,3.9e-10,M,selumetinib,1.6e-08,M,117,27,2017-10-27 19:17:36,117,0.337532575823,0.0359592721016
158338,158338,166060,HTS022,2017-10-28,SK5c10-R1,98000,G08,SK5c10-R1_G08,SKMEL5c10,5.3,dabrafenib,3.9e-10,M,selumetinib,3.9e-09,M,125,18,2017-10-27 19:17:36,125,0.3302782877,0.0351864313768
158356,158356,166078,HTS022,2017-10-28,SK5c10-R1,98000,G09,SK5c10-R1_G09,SKMEL5c10,5.3,dabrafenib,3.9e-10,M,selumetinib,9.8e-10,M,145,34,2017-10-27 19:17:36,145,0.391251301527,0.0416822346033
158374,158374,166096,HTS022,2017-10-28,SK5c10-R1,98000,G10,SK5c10-R1_G10,SKMEL5c10,5.3,dabrafenib,3.9e-10,M,selumetinib,2.4e-10,M,124,31,2017-10-27 19:17:36,124,0.548854227303,0.0584725739599
158392,158392,166114,HTS022,2017-10-28,SK5c10-R1,98000,G11,SK5c10-R1_G11,SKMEL5c10,5.3,dabrafenib,3.9e-10,M,selumetinib,6.1e-11,M,184,36,2017-10-27 19:17:36,184,0.520256471738,0.0554258918098
158410,158410,166132,HTS022,2017-10-28,SK5c10-R1,98000,G12,SK5c10-R1_G12,SKMEL5c10,5.3,dabrafenib,3.9e-10,M,control,0.0,M,100,16,2017-10-27 19:17:36,100,0.524158760622,0.0558416249207
158428,158428,166150,HTS022,2017-10-28,SK5c10-R1,98000,G13,SK5c10-R1_G13,SKMEL5c10,5.3,dabrafenib,3.9e-10,M,cobimetinib,8e-07,M,112,19,2017-10-27 19:17:36,112,0.257282191902,0.0274097405945
158446,158446,166168,HTS022,2017-10-28,SK5c10-R1,98000,G14,SK5c10-R1_G14,SKMEL5c10,5.3,dabrafenib,3.9e-10,M,cobimetinib,2e-07,M,159,33,2017-10-27 19:17:36,159,0.294255163041,0.0313486822695
158464,158464,166186,HTS022,2017-10-28,SK5c10-R1,98000,G15,SK5c10-R1_G15,SKMEL5c10,5.3,dabrafenib,3.9e-10,M,cobimetinib,5e-08,M,120,14,2017-10-27 19:17:36,120,0.273999302539,0.02919070982
158482,158482,166204,HTS022,2017-10-28,SK5c10-R1,98000,G16,SK5c10-R1_G16,SKMEL5c10,5.3,dabrafenib,3.9e-10,M,cobimetinib,1.2e-08,M,132,15,2017-10-27 19:17:36,132,0.335968489082,0.0357926410125
158500,158500,166222,HTS022,2017-10-28,SK5c10-R1,98000,G17,SK5c10-R1_G17,SKMEL5c10,5.3,dabrafenib,3.9e-10,M,cobimetinib,3.1e-09,M,165,27,2017-10-27 19:17:36,165,0.283919630497,0.0302475789874
158518,158518,166240,HTS022,2017-10-28,SK5c10-R1,98000,G18,SK5c10-R1_G18,SKMEL5c10,5.3,dabrafenib,3.9e-10,M,cobimetinib,7.8e-10,M,197,26,2017-10-27 19:17:36,197,0.383281026051,0.0408331156586
158536,158536,166258,HTS022,2017-10-28,SK5c10-R1,98000,G19,SK5c10-R1_G19,SKMEL5c10,5.3,dabrafenib,3.9e-10,M,cobimetinib,2e-10,M,133,26,2017-10-27 19:17:36,133,0.378178074052,0.0402894690521
158554,158554,166276,HTS022,2017-10-28,SK5c10-R1,98000,G20,SK5c10-R1_G20,SKMEL5c10,5.3,dabrafenib,3.9e-10,M,cobimetinib,4.9e-11,M,130,22,2017-10-27 19:17:36,130,0.381442817757,0.0406372808357
158572,158572,166294,HTS022,2017-10-28,SK5c10-R1,98000,G21,SK5c10-R1_G21,SKMEL5c10,5.3,dabrafenib,3.9e-10,M,cobimetinib,1.2e-11,M,111,18,2017-10-27 19:17:36,111,0.34983605828,0.037270032322
158590,158590,166312,HTS022,2017-10-28,SK5c10-R1,98000,G22,SK5c10-R1_G22,SKMEL5c10,5.3,dabrafenib,3.9e-10,M,control,0.0,M,116,13,2017-10-27 19:17:36,116,0.717471865631,0.076436373522
158608,158608,166330,HTS022,2017-10-28,SK5c10-R1,98000,G23,SK5c10-R1_G23,SKMEL5c10,5.3,control,0.0,M,control,0.0,M,110,12,2017-10-27 19:17:36,110,0.81097571494,0.0863978723541
158626,158626,166348,HTS022,2017-10-28,SK5c10-R1,98000,H02,SK5c10-R1_H02,SKMEL5c10,5.3,control,0.0,M,control,0.0,M,148,16,2017-10-27 19:17:36,148,0.7592922138,0.0808917339432
158644,158644,166366,HTS022,2017-10-28,SK5c10-R1,98000,H03,SK5c10-R1_H03,SKMEL5c10,5.3,control,0.0,M,selumetinib,4e-06,M,142,29,2017-10-27 19:17:36,142,0.277464031586,0.0295598271837
158662,158662,166384,HTS022,2017-10-28,SK5c10-R1,98000,H04,SK5c10-R1_H04,SKMEL5c10,5.3,control,0.0,M,selumetinib,1e-06,M,153,17,2017-10-27 19:17:36,153,0.468895400145,0.0499541036592
158680,158680,166402,HTS022,2017-10-28,SK5c10-R1,98000,H05,SK5c10-R1_H05,SKMEL5c10,5.3,control,0.0,M,selumetinib,2.5e-07,M,144,27,2017-10-27 19:17:36,144,0.545010716071,0.0580631027677
158698,158698,166420,HTS022,2017-10-28,SK5c10-R1,98000,H06,SK5c10-R1_H06,SKMEL5c10,5.3,control,0.0,M,selumetinib,6.3e-08,M,104,10,2017-10-27 19:17:36,104,0.679567340131,0.0723981880432
158716,158716,166438,HTS022,2017-10-28,SK5c10-R1,98000,H07,SK5c10-R1_H07,SKMEL5c10,5.3,control,0.0,M,selumetinib,1.6e-08,M,167,24,2017-10-27 19:17:36,167,0.740541212377,0.0788940827219
158734,158734,166456,HTS022,2017-10-28,SK5c10-R1,98000,H08,SK5c10-R1_H08,SKMEL5c10,5.3,control,0.0,M,selumetinib,3.9e-09,M,137,17,2017-10-27 19:17:36,137,0.844182614408,0.0899355929155
158752,158752,166474,HTS022,2017-10-28,SK5c10-R1,98000,H09,SK5c10-R1_H09,SKMEL5c10,5.3,control,0.0,M,selumetinib,9.8e-10,M,121,25,2017-10-27 19:17:36,121,0.866342854952,0.092296449842
158770,158770,166492,HTS022,2017-10-28,SK5c10-R1,98000,H10,SK5c10-R1_H10,SKMEL5c10,5.3,control,0.0,M,selumetinib,2.4e-10,M,111,21,2017-10-27 19:17:36,111,0.858888168717,0.0915022595625
158788,158788,166510,HTS022,2017-10-28,SK5c10-R1,98000,H11,SK5c10-R1_H11,SKMEL5c10,5.3,control,0.0,M,selumetinib,6.1e-11,M,98,13,2017-10-27 19:17:36,98,0.724464247894,0.0771813119203
158806,158806,166528,HTS022,2017-10-28,SK5c10-R1,98000,H12,SK5c10-R1_H12,SKMEL5c10,5.3,control,0.0,M,control,0.0,M,131,13,2017-10-27 19:17:36,131,0.927475609729,0.0988092711837
158824,158824,166546,HTS022,2017-10-28,SK5c10-R1,98000,H13,SK5c10-R1_H13,SKMEL5c10,5.3,control,0.0,M,cobimetinib,8e-07,M,121,25,2017-10-27 19:17:36,121,0.216475036606,0.0230623213939
158842,158842,166564,HTS022,2017-10-28,SK5c10-R1,98000,H14,SK5c10-R1_H14,SKMEL5c10,5.3,control,0.0,M,cobimetinib,2e-07,M,156,24,2017-10-27 19:17:36,156,0.219856407252,0.0234225581113
158860,158860,166582,HTS022,2017-10-28,SK5c10-R1,98000,H15,SK5c10-R1_H15,SKMEL5c10,5.3,control,0.0,M,cobimetinib,5e-08,M,121,20,2017-10-27 19:17:36,121,0.233600903335,0.0248868377392
158878,158878,166600,HTS022,2017-10-28,SK5c10-R1,98000,H16,SK5c10-R1_H16,SKMEL5c10,5.3,control,0.0,M,cobimetinib,1.2e-08,M,99,17,2017-10-27 19:17:36,99,0.356005953944,0.0379273465278
158896,158896,166618,HTS022,2017-10-28,SK5c10-R1,98000,H17,SK5c10-R1_H17,SKMEL5c10,5.3,control,0.0,M,cobimetinib,3.1e-09,M,149,31,2017-10-27 19:17:36,149,0.373251000711,0.039764559803
158914,158914,166636,HTS022,2017-10-28,SK5c10-R1,98000,H18,SK5c10-R1_H18,SKMEL5c10,5.3,control,0.0,M,cobimetinib,7.8e-10,M,157,11,2017-10-27 19:17:36,157,0.563409182557,0.0600231964298
158932,158932,166654,HTS022,2017-10-28,SK5c10-R1,98000,H19,SK5c10-R1_H19,SKMEL5c10,5.3,control,0.0,M,cobimetinib,2e-10,M,124,15,2017-10-27 19:17:36,124,0.671885711915,0.0715798203389
158950,158950,166672,HTS022,2017-10-28,SK5c10-R1,98000,H20,SK5c10-R1_H20,SKMEL5c10,5.3,control,0.0,M,cobimetinib,4.9e-11,M,154,35,2017-10-27 19:17:36,154,0.798224473346,0.0850394097969
158968,158968,166690,HTS022,2017-10-28,SK5c10-R1,98000,H21,SK5c10-R1_H21,SKMEL5c10,5.3,control,0.0,M,cobimetinib,1.2e-11,M,118,14,2017-10-27 19:17:36,118,0.642591594531,0.068458950789
158986,158986,166708,HTS022,2017-10-28,SK5c10-R1,98000,H22,SK5c10-R1_H22,SKMEL5c10,5.3,control,0.0,M,control,0.0,M,114,17,2017-10-27 19:17:36,114,0.970724285061,0.103416799451
159004,159004,166726,HTS022,2017-10-28,SK5c10-R1,98000,H23,SK5c10-R1_H23,SKMEL5c10,5.3,control,0.0,M,control,0.0,M,142,18,2017-10-27 19:17:36,142,0.730351088781,0.077808470685
159022,159022,166744,HTS022,2017-10-28,SK5c10-R1,98000,I02,SK5c10-R1_I02,SKMEL5c10,5.3,control,0.0,M,control,0.0,M,121,45,2017-10-27 19:17:36,121,0.506026911456,0.0539099355237
159040,159040,166762,HTS022,2017-10-28,SK5c10-R1,98000,I03,SK5c10-R1_I03,SKMEL5c10,5.3,dabrafenib,4e-07,M,trametinib,4e-07,M,136,32,2017-10-27 19:17:36,136,0.141988072225,0.0151267998707
159058,159058,166780,HTS022,2017-10-28,SK5c10-R1,98000,I04,SK5c10-R1_I04,SKMEL5c10,5.3,dabrafenib,4e-07,M,trametinib,1e-07,M,146,40,2017-10-27 19:17:36,146,0.253705293202,0.0270286731572
159076,159076,166798,HTS022,2017-10-28,SK5c10-R1,98000,I05,SK5c10-R1_I05,SKMEL5c10,5.3,dabrafenib,4e-07,M,trametinib,2.5e-08,M,138,23,2017-10-27 19:17:36,138,0.228525108532,0.0243460843438
159094,159094,166816,HTS022,2017-10-28,SK5c10-R1,98000,I06,SK5c10-R1_I06,SKMEL5c10,5.3,dabrafenib,4e-07,M,trametinib,6.2e-09,M,138,24,2017-10-27 19:17:36,138,0.240909081898,0.0256654197202
159112,159112,166834,HTS022,2017-10-28,SK5c10-R1,98000,I07,SK5c10-R1_I07,SKMEL5c10,5.3,dabrafenib,4e-07,M,trametinib,1.6e-09,M,147,24,2017-10-27 19:17:36,147,0.302316248229,0.0322074756911
159130,159130,166852,HTS022,2017-10-28,SK5c10-R1,98000,I08,SK5c10-R1_I08,SKMEL5c10,5.3,dabrafenib,4e-07,M,trametinib,3.9e-10,M,149,22,2017-10-27 19:17:36,149,0.243220180713,0.0259116342698
159148,159148,166870,HTS022,2017-10-28,SK5c10-R1,98000,I09,SK5c10-R1_I09,SKMEL5c10,5.3,dabrafenib,4e-07,M,trametinib,9.8e-11,M,151,25,2017-10-27 19:17:36,151,0.348292829581,0.0371056233592
159166,159166,166888,HTS022,2017-10-28,SK5c10-R1,98000,I10,SK5c10-R1_I10,SKMEL5c10,5.3,dabrafenib,4e-07,M,trametinib,2.4e-11,M,129,24,2017-10-27 19:17:36,129,0.285536288341,0.0304198107762
159184,159184,166906,HTS022,2017-10-28,SK5c10-R1,98000,I11,SK5c10-R1_I11,SKMEL5c10,5.3,dabrafenib,4e-07,M,trametinib,6.1e-12,M,113,25,2017-10-27 19:17:36,113,0.257977868178,0.0274838549594
159202,159202,166924,HTS022,2017-10-28,SK5c10-R1,98000,I12,SK5c10-R1_I12,SKMEL5c10,5.3,dabrafenib,4e-07,M,control,0.0,M,118,33,2017-10-27 19:17:36,118,0.278275353293,0.0296462619166
159220,159220,166942,HTS022,2017-10-28,SK5c10-R1,98000,I13,SK5c10-R1_I13,SKMEL5c10,5.3,dabrafenib,4e-07,M,pd98059,4e-07,M,102,14,2017-10-27 19:17:36,102,0.281307535841,0.0299692976326
159238,159238,166960,HTS022,2017-10-28,SK5c10-R1,98000,I14,SK5c10-R1_I14,SKMEL5c10,5.3,dabrafenib,4e-07,M,pd98059,1e-07,M,118,13,2017-10-27 19:17:36,118,0.347394756534,0.0370099465109
159256,159256,166978,HTS022,2017-10-28,SK5c10-R1,98000,I15,SK5c10-R1_I15,SKMEL5c10,5.3,dabrafenib,4e-07,M,pd98059,2.5e-08,M,116,15,2017-10-27 19:17:36,116,0.238217076572,0.0253786250255
159274,159274,166996,HTS022,2017-10-28,SK5c10-R1,98000,I16,SK5c10-R1_I16,SKMEL5c10,5.3,dabrafenib,4e-07,M,pd98059,6.2e-09,M,136,24,2017-10-27 19:17:36,136,0.281336661442,0.0299724005491
159292,159292,167014,HTS022,2017-10-28,SK5c10-R1,98000,I17,SK5c10-R1_I17,SKMEL5c10,5.3,dabrafenib,4e-07,M,pd98059,1.6e-09,M,140,18,2017-10-27 19:17:36,140,0.294930528312,0.0314206327872
159310,159310,167032,HTS022,2017-10-28,SK5c10-R1,98000,I18,SK5c10-R1_I18,SKMEL5c10,5.3,dabrafenib,4e-07,M,pd98059,3.9e-10,M,124,27,2017-10-27 19:17:36,124,0.288258088691,0.0307097797048
