,index,expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,time,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,cell.count,ch2.pos,image.time,orig.cell.count,rate,rate.95ci
4309,4381,HTS022,2017-10-28,375-R3,97982,N23,375-R3_N23,A375,1.9,control,0,M,control,0,M,77,47,2017-10-27 15:52:36,77,0.04868,0.00162
4310,4382,HTS022,2017-10-28,375-R3,97982,O02,375-R3_O02,A375,1.9,control,0,M,control,0,M,64,48,2017-10-27 15:52:36,64,0.04684,0.00109
4311,4383,HTS022,2017-10-28,375-R3,97982,O03,375-R3_O03,A375,1.9,control,0,M,trametinib,0.0000004,M,55,45,2017-10-27 15:52:36,55,0.01196,0.00111
4312,4384,HTS022,2017-10-28,375-R3,97982,O04,375-R3_O04,A375,1.9,control,0,M,trametinib,0.0000001,M,75,45,2017-10-27 15:52:36,75,0.02166,0.00194
4313,4385,HTS022,2017-10-28,375-R3,97982,O05,375-R3_O05,A375,1.9,control,0,M,trametinib,0.000000025,M,92,71,2017-10-27 15:52:36,92,0.01977,0.0018
4314,4386,HTS022,2017-10-28,375-R3,97982,O06,375-R3_O06,A375,1.9,control,0,M,trametinib,6.2E-09,M,90,48,2017-10-27 15:52:36,90,0.0256,0.00118
4315,4387,HTS022,2017-10-28,375-R3,97982,O07,375-R3_O07,A375,1.9,control,0,M,trametinib,1.6E-09,M,73,48,2017-10-27 15:52:36,73,0.02905,0.00178
4316,4388,HTS022,2017-10-28,375-R3,97982,O08,375-R3_O08,A375,1.9,control,0,M,trametinib,3.9E-10,M,58,33,2017-10-27 15:52:36,58,0.03224,0.00189
4317,4389,HTS022,2017-10-28,375-R3,97982,O09,375-R3_O09,A375,1.9,control,0,M,trametinib,9.8E-11,M,75,53,2017-10-27 15:52:36,75,0.04414,0.00088
4318,4390,HTS022,2017-10-28,375-R3,97982,O10,375-R3_O10,A375,1.9,control,0,M,trametinib,2.4E-11,M,75,41,2017-10-27 15:52:36,75,0.0446,0.00055
4319,4391,HTS022,2017-10-28,375-R3,97982,O11,375-R3_O11,A375,1.9,control,0,M,trametinib,6.1E-12,M,78,60,2017-10-27 15:52:36,78,0.04566,0.00126
4320,4392,HTS022,2017-10-28,375-R3,97982,O12,375-R3_O12,A375,1.9,control,0,M,control,0,M,71,51,2017-10-27 15:52:36,71,0.04651,0.00154
4321,4393,HTS022,2017-10-28,375-R3,97982,O13,375-R3_O13,A375,1.9,control,0,M,pd98059,0.0000004,M,81,60,2017-10-27 15:52:36,81,0.03805,0.00114
4322,4394,HTS022,2017-10-28,375-R3,97982,O14,375-R3_O14,A375,1.9,control,0,M,pd98059,0.0000001,M,100,71,2017-10-27 15:52:36,100,0.04547,0.0016
4323,4395,HTS022,2017-10-28,375-R3,97982,O15,375-R3_O15,A375,1.9,control,0,M,pd98059,0.000000025,M,71,56,2017-10-27 15:52:36,71,0.04375,0.00149
4324,4396,HTS022,2017-10-28,375-R3,97982,O16,375-R3_O16,A375,1.9,control,0,M,pd98059,6.2E-09,M,98,75,2017-10-27 15:52:36,98,0.03574,0.00135
4325,4397,HTS022,2017-10-28,375-R3,97982,O17,375-R3_O17,A375,1.9,control,0,M,pd98059,1.6E-09,M,110,87,2017-10-27 15:52:36,110,0.04104,0.00176
4326,4398,HTS022,2017-10-28,375-R3,97982,O18,375-R3_O18,A375,1.9,control,0,M,pd98059,3.9E-10,M,75,39,2017-10-27 15:52:36,75,0.04456,0.00135
4327,4399,HTS022,2017-10-28,375-R3,97982,O19,375-R3_O19,A375,1.9,control,0,M,pd98059,9.8E-11,M,71,50,2017-10-27 15:52:36,71,0.04747,0.00183
4328,4400,HTS022,2017-10-28,375-R3,97982,O20,375-R3_O20,A375,1.9,control,0,M,pd98059,2.4E-11,M,79,53,2017-10-27 15:52:36,79,0.04486,0.00153
4329,4401,HTS022,2017-10-28,375-R3,97982,O21,375-R3_O21,A375,1.9,control,0,M,pd98059,6.1E-12,M,82,55,2017-10-27 15:52:36,82,0.04635,0.0015
4330,4402,HTS022,2017-10-28,375-R3,97982,O22,375-R3_O22,A375,1.9,control,0,M,control,0,M,81,58,2017-10-27 15:52:36,81,0.04123,0.00185
4331,4403,HTS022,2017-10-28,375-R4,97983,B02,375-R4_B02,A375,2.1,control,0,M,control,0,M,67,49,2017-10-27 16:03:48,67,0.04798,0.00109
4332,4404,HTS022,2017-10-28,375-R4,97983,B03,375-R4_B03,A375,2.1,plx4720,0.000008,M,selumetinib,0.000004,M,91,64,2017-10-27 16:03:48,91,-0.00394,0.0025
4333,4405,HTS022,2017-10-28,375-R4,97983,B04,375-R4_B04,A375,2.1,plx4720,0.000008,M,selumetinib,0.000001,M,77,55,2017-10-27 16:03:48,77,0.00919,0.00059
4334,4406,HTS022,2017-10-28,375-R4,97983,B05,375-R4_B05,A375,2.1,plx4720,0.000008,M,selumetinib,0.00000025,M,79,57,2017-10-27 16:03:48,79,0.00339,0.00078
4335,4407,HTS022,2017-10-28,375-R4,97983,B06,375-R4_B06,A375,2.1,plx4720,0.000008,M,selumetinib,0.000000063,M,79,56,2017-10-27 16:03:48,79,0.00829,0.00071
4336,4408,HTS022,2017-10-28,375-R4,97983,B07,375-R4_B07,A375,2.1,plx4720,0.000008,M,selumetinib,0.000000016,M,76,45,2017-10-27 16:03:48,76,0.00751,0.00048
4337,4409,HTS022,2017-10-28,375-R4,97983,B08,375-R4_B08,A375,2.1,plx4720,0.000008,M,selumetinib,3.9E-09,M,82,61,2017-10-27 16:03:48,82,0.00727,0.00082
4338,4410,HTS022,2017-10-28,375-R4,97983,B09,375-R4_B09,A375,2.1,plx4720,0.000008,M,selumetinib,0.000000001,M,68,49,2017-10-27 16:03:48,68,0.01012,0.00036
4339,4411,HTS022,2017-10-28,375-R4,97983,B10,375-R4_B10,A375,2.1,plx4720,0.000008,M,selumetinib,2.4E-10,M,87,67,2017-10-27 16:03:48,87,0.00912,0.00069
4340,4412,HTS022,2017-10-28,375-R4,97983,B11,375-R4_B11,A375,2.1,plx4720,0.000008,M,selumetinib,6.1E-11,M,60,43,2017-10-27 16:03:48,60,0.0115,0.0005
4341,4413,HTS022,2017-10-28,375-R4,97983,B12,375-R4_B12,A375,2.1,plx4720,0.000008,M,control,0,M,70,47,2017-10-27 16:03:48,70,0.01131,0.00111
4342,4414,HTS022,2017-10-28,375-R4,97983,B13,375-R4_B13,A375,2.1,plx4720,0.000008,M,cobimetinib,0.0000008,M,80,51,2017-10-27 16:03:48,80,-0.02181,0.0045
4343,4415,HTS022,2017-10-28,375-R4,97983,B14,375-R4_B14,A375,2.1,plx4720,0.000008,M,cobimetinib,0.0000002,M,82,56,2017-10-27 16:03:48,82,-0.00882,0.00155
4344,4416,HTS022,2017-10-28,375-R4,97983,B15,375-R4_B15,A375,2.1,plx4720,0.000008,M,cobimetinib,0.00000005,M,64,46,2017-10-27 16:03:48,64,-0.00431,0.00028
4345,4417,HTS022,2017-10-28,375-R4,97983,B16,375-R4_B16,A375,2.1,plx4720,0.000008,M,cobimetinib,0.000000012,M,93,74,2017-10-27 16:03:48,93,-0.00184,0.0011
4346,4418,HTS022,2017-10-28,375-R4,97983,B17,375-R4_B17,A375,2.1,plx4720,0.000008,M,cobimetinib,3.1E-09,M,78,63,2017-10-27 16:03:48,78,0.00576,0.00115
4347,4419,HTS022,2017-10-28,375-R4,97983,B18,375-R4_B18,A375,2.1,plx4720,0.000008,M,cobimetinib,7.8E-10,M,49,41,2017-10-27 16:03:48,49,0.00924,0.00131
4348,4420,HTS022,2017-10-28,375-R4,97983,B19,375-R4_B19,A375,2.1,plx4720,0.000008,M,cobimetinib,2E-10,M,69,53,2017-10-27 16:03:48,69,0.00612,0.00116
4349,4421,HTS022,2017-10-28,375-R4,97983,B20,375-R4_B20,A375,2.1,plx4720,0.000008,M,cobimetinib,4.9E-11,M,80,62,2017-10-27 16:03:48,80,0.00867,0.00088
4350,4422,HTS022,2017-10-28,375-R4,97983,B21,375-R4_B21,A375,2.1,plx4720,0.000008,M,cobimetinib,1.2E-11,M,67,53,2017-10-27 16:03:48,67,0.00758,0.00105
4351,4423,HTS022,2017-10-28,375-R4,97983,B22,375-R4_B22,A375,2.1,plx4720,0.000008,M,control,0,M,65,46,2017-10-27 16:03:48,65,0.01077,0.00084
4352,4424,HTS022,2017-10-28,375-R4,97983,B23,375-R4_B23,A375,2.1,control,0,M,control,0,M,68,42,2017-10-27 16:03:48,68,0.04531,0.00061
4353,4425,HTS022,2017-10-28,375-R4,97983,C02,375-R4_C02,A375,2.1,control,0,M,control,0,M,46,26,2017-10-27 16:03:48,46,0.04769,0.00134
4354,4426,HTS022,2017-10-28,375-R4,97983,C03,375-R4_C03,A375,2.1,plx4720,0.000002,M,selumetinib,0.000004,M,84,66,2017-10-27 16:03:48,84,0.0143,0.0007
4355,4427,HTS022,2017-10-28,375-R4,97983,C04,375-R4_C04,A375,2.1,plx4720,0.000002,M,selumetinib,0.000001,M,80,57,2017-10-27 16:03:48,80,0.01983,0.00135
4356,4428,HTS022,2017-10-28,375-R4,97983,C05,375-R4_C05,A375,2.1,plx4720,0.000002,M,selumetinib,0.00000025,M,77,55,2017-10-27 16:03:48,77,0.01452,0.00188
4357,4429,HTS022,2017-10-28,375-R4,97983,C06,375-R4_C06,A375,2.1,plx4720,0.000002,M,selumetinib,0.000000063,M,94,66,2017-10-27 16:03:48,94,0.01932,0.00127
4358,4430,HTS022,2017-10-28,375-R4,97983,C07,375-R4_C07,A375,2.1,plx4720,0.000002,M,selumetinib,0.000000016,M,84,69,2017-10-27 16:03:48,84,0.02915,0.00279
4359,4431,HTS022,2017-10-28,375-R4,97983,C08,375-R4_C08,A375,2.1,plx4720,0.000002,M,selumetinib,3.9E-09,M,72,39,2017-10-27 16:03:48,72,0.03027,0.00543
4360,4432,HTS022,2017-10-28,375-R4,97983,C09,375-R4_C09,A375,2.1,plx4720,0.000002,M,selumetinib,0.000000001,M,78,59,2017-10-27 16:03:48,78,0.02701,0.00376
4361,4433,HTS022,2017-10-28,375-R4,97983,C10,375-R4_C10,A375,2.1,plx4720,0.000002,M,selumetinib,2.4E-10,M,70,54,2017-10-27 16:03:48,70,0.02914,0.00464
4362,4434,HTS022,2017-10-28,375-R4,97983,C11,375-R4_C11,A375,2.1,plx4720,0.000002,M,selumetinib,6.1E-11,M,54,37,2017-10-27 16:03:48,54,0.02636,0.00266
4363,4435,HTS022,2017-10-28,375-R4,97983,C12,375-R4_C12,A375,2.1,plx4720,0.000002,M,control,0,M,74,47,2017-10-27 16:03:48,74,0.04575,0.00154
4364,4436,HTS022,2017-10-28,375-R4,97983,C13,375-R4_C13,A375,2.1,plx4720,0.000002,M,cobimetinib,0.0000008,M,79,61,2017-10-27 16:03:48,79,0.00827,0.00263
4365,4437,HTS022,2017-10-28,375-R4,97983,C14,375-R4_C14,A375,2.1,plx4720,0.000002,M,cobimetinib,0.0000002,M,96,52,2017-10-27 16:03:48,96,0.00691,0.00146
4366,4438,HTS022,2017-10-28,375-R4,97983,C15,375-R4_C15,A375,2.1,plx4720,0.000002,M,cobimetinib,0.00000005,M,92,69,2017-10-27 16:03:48,92,0.00744,0.00095
4367,4439,HTS022,2017-10-28,375-R4,97983,C16,375-R4_C16,A375,2.1,plx4720,0.000002,M,cobimetinib,0.000000012,M,72,47,2017-10-27 16:03:48,72,0.00807,0.001
4368,4440,HTS022,2017-10-28,375-R4,97983,C17,375-R4_C17,A375,2.1,plx4720,0.000002,M,cobimetinib,3.1E-09,M,72,45,2017-10-27 16:03:48,72,0.01554,0.00158
4369,4441,HTS022,2017-10-28,375-R4,97983,C18,375-R4_C18,A375,2.1,plx4720,0.000002,M,cobimetinib,7.8E-10,M,77,61,2017-10-27 16:03:48,77,0.01858,0.00145
4370,4442,HTS022,2017-10-28,375-R4,97983,C19,375-R4_C19,A375,2.1,plx4720,0.000002,M,cobimetinib,2E-10,M,51,34,2017-10-27 16:03:48,51,0.01729,0.00194
4371,4443,HTS022,2017-10-28,375-R4,97983,C20,375-R4_C20,A375,2.1,plx4720,0.000002,M,cobimetinib,4.9E-11,M,100,78,2017-10-27 16:03:48,100,0.02059,0.00254
4372,4444,HTS022,2017-10-28,375-R4,97983,C21,375-R4_C21,A375,2.1,plx4720,0.000002,M,cobimetinib,1.2E-11,M,73,55,2017-10-27 16:03:48,73,0.02605,0.00147
4373,4445,HTS022,2017-10-28,375-R4,97983,C22,375-R4_C22,A375,2.1,plx4720,0.000002,M,control,0,M,70,53,2017-10-27 16:03:48,70,0.03026,0.00336
4374,4446,HTS022,2017-10-28,375-R4,97983,C23,375-R4_C23,A375,2.1,control,0,M,control,0,M,81,55,2017-10-27 16:03:48,81,0.0464,0.00077
4375,4447,HTS022,2017-10-28,375-R4,97983,D03,375-R4_D03,A375,2.1,plx4720,0.0000005,M,selumetinib,0.000004,M,83,50,2017-10-27 16:03:48,83,0.01799,0.00109
4376,4448,HTS022,2017-10-28,375-R4,97983,D04,375-R4_D04,A375,2.1,plx4720,0.0000005,M,selumetinib,0.000001,M,90,64,2017-10-27 16:03:48,90,0.02087,0.00154
4377,4449,HTS022,2017-10-28,375-R4,97983,D05,375-R4_D05,A375,2.1,plx4720,0.0000005,M,selumetinib,0.00000025,M,60,45,2017-10-27 16:03:48,60,0.0188,0.00089
4378,4450,HTS022,2017-10-28,375-R4,97983,D06,375-R4_D06,A375,2.1,plx4720,0.0000005,M,selumetinib,0.000000063,M,93,76,2017-10-27 16:03:48,93,0.02017,0.0022
4379,4451,HTS022,2017-10-28,375-R4,97983,D07,375-R4_D07,A375,2.1,plx4720,0.0000005,M,selumetinib,0.000000016,M,77,51,2017-10-27 16:03:48,77,0.02638,0.00254
4380,4452,HTS022,2017-10-28,375-R4,97983,D08,375-R4_D08,A375,2.1,plx4720,0.0000005,M,selumetinib,3.9E-09,M,70,49,2017-10-27 16:03:48,70,0.01819,0.00258
4381,4453,HTS022,2017-10-28,375-R4,97983,D09,375-R4_D09,A375,2.1,plx4720,0.0000005,M,selumetinib,0.000000001,M,78,50,2017-10-27 16:03:48,78,0.01806,0.00222
4382,4454,HTS022,2017-10-28,375-R4,97983,D10,375-R4_D10,A375,2.1,plx4720,0.0000005,M,selumetinib,2.4E-10,M,89,59,2017-10-27 16:03:48,89,0.0204,0.00241
4383,4455,HTS022,2017-10-28,375-R4,97983,D11,375-R4_D11,A375,2.1,plx4720,0.0000005,M,selumetinib,6.1E-11,M,96,77,2017-10-27 16:03:48,96,0.02482,0.00202
4384,4456,HTS022,2017-10-28,375-R4,97983,D12,375-R4_D12,A375,2.1,plx4720,0.0000005,M,control,0,M,75,50,2017-10-27 16:03:48,75,0.03327,0.00232
4385,4457,HTS022,2017-10-28,375-R4,97983,D13,375-R4_D13,A375,2.1,plx4720,0.0000005,M,cobimetinib,0.0000008,M,76,53,2017-10-27 16:03:48,76,0.00675,0.00131
4386,4458,HTS022,2017-10-28,375-R4,97983,D14,375-R4_D14,A375,2.1,plx4720,0.0000005,M,cobimetinib,0.0000002,M,84,61,2017-10-27 16:03:48,84,0.0137,0.00177
4387,4459,HTS022,2017-10-28,375-R4,97983,D15,375-R4_D15,A375,2.1,plx4720,0.0000005,M,cobimetinib,0.00000005,M,95,64,2017-10-27 16:03:48,95,0.01169,0.00118
4388,4460,HTS022,2017-10-28,375-R4,97983,D16,375-R4_D16,A375,2.1,plx4720,0.0000005,M,cobimetinib,0.000000012,M,80,55,2017-10-27 16:03:48,80,0.01154,0.00087
4389,4461,HTS022,2017-10-28,375-R4,97983,D17,375-R4_D17,A375,2.1,plx4720,0.0000005,M,cobimetinib,3.1E-09,M,104,66,2017-10-27 16:03:48,104,0.01111,0.00107
4390,4462,HTS022,2017-10-28,375-R4,97983,D18,375-R4_D18,A375,2.1,plx4720,0.0000005,M,cobimetinib,7.8E-10,M,94,64,2017-10-27 16:03:48,94,0.01662,0.00062
4391,4463,HTS022,2017-10-28,375-R4,97983,D19,375-R4_D19,A375,2.1,plx4720,0.0000005,M,cobimetinib,2E-10,M,90,75,2017-10-27 16:03:48,90,0.01803,0.00097
4392,4464,HTS022,2017-10-28,375-R4,97983,D20,375-R4_D20,A375,2.1,plx4720,0.0000005,M,cobimetinib,4.9E-11,M,76,53,2017-10-27 16:03:48,76,0.01726,0.00178
4393,4465,HTS022,2017-10-28,375-R4,97983,D21,375-R4_D21,A375,2.1,plx4720,0.0000005,M,cobimetinib,1.2E-11,M,110,82,2017-10-27 16:03:48,110,0.0215,0.00166
4394,4466,HTS022,2017-10-28,375-R4,97983,D22,375-R4_D22,A375,2.1,plx4720,0.0000005,M,control,0,M,91,65,2017-10-27 16:03:48,91,0.03834,0.00126
4395,4467,HTS022,2017-10-28,375-R4,97983,D23,375-R4_D23,A375,2.1,control,0,M,control,0,M,84,63,2017-10-27 16:03:48,84,0.04418,0.00247
4396,4468,HTS022,2017-10-28,375-R4,97983,E02,375-R4_E02,A375,2.1,control,0,M,control,0,M,73,48,2017-10-27 16:03:48,73,0.04836,0.00098
4397,4469,HTS022,2017-10-28,375-R4,97983,E03,375-R4_E03,A375,2.1,plx4720,0.00000013,M,selumetinib,0.000004,M,66,53,2017-10-27 16:03:48,66,0.0137,0.0017
4398,4470,HTS022,2017-10-28,375-R4,97983,E04,375-R4_E04,A375,2.1,plx4720,0.00000013,M,selumetinib,0.000001,M,80,59,2017-10-27 16:03:48,80,0.01852,0.0013
4399,4471,HTS022,2017-10-28,375-R4,97983,E05,375-R4_E05,A375,2.1,plx4720,0.00000013,M,selumetinib,0.00000025,M,76,58,2017-10-27 16:03:48,76,0.01392,0.00204
4400,4472,HTS022,2017-10-28,375-R4,97983,E06,375-R4_E06,A375,2.1,plx4720,0.00000013,M,selumetinib,0.000000063,M,67,36,2017-10-27 16:03:48,67,0.01812,0.00206
4401,4473,HTS022,2017-10-28,375-R4,97983,E07,375-R4_E07,A375,2.1,plx4720,0.00000013,M,selumetinib,0.000000016,M,91,58,2017-10-27 16:03:48,91,0.01807,0.00274
4402,4474,HTS022,2017-10-28,375-R4,97983,E08,375-R4_E08,A375,2.1,plx4720,0.00000013,M,selumetinib,3.9E-09,M,100,64,2017-10-27 16:03:48,100,0.02135,0.00243
4403,4475,HTS022,2017-10-28,375-R4,97983,E09,375-R4_E09,A375,2.1,plx4720,0.00000013,M,selumetinib,0.000000001,M,89,61,2017-10-27 16:03:48,89,0.02393,0.00257
4404,4476,HTS022,2017-10-28,375-R4,97983,E10,375-R4_E10,A375,2.1,plx4720,0.00000013,M,selumetinib,2.4E-10,M,90,60,2017-10-27 16:03:48,90,0.02151,0.00268
4405,4477,HTS022,2017-10-28,375-R4,97983,E11,375-R4_E11,A375,2.1,plx4720,0.00000013,M,selumetinib,6.1E-11,M,58,44,2017-10-27 16:03:48,58,0.02907,0.00209
4406,4478,HTS022,2017-10-28,375-R4,97983,E12,375-R4_E12,A375,2.1,plx4720,0.00000013,M,control,0,M,58,42,2017-10-27 16:03:48,58,0.03355,0.00171
4407,4479,HTS022,2017-10-28,375-R4,97983,E13,375-R4_E13,A375,2.1,plx4720,0.00000013,M,cobimetinib,0.0000008,M,70,49,2017-10-27 16:03:48,70,0.00694,0.00097
4408,4480,HTS022,2017-10-28,375-R4,97983,E14,375-R4_E14,A375,2.1,plx4720,0.00000013,M,cobimetinib,0.0000002,M,65,43,2017-10-27 16:03:48,65,0.00567,0.00178
4409,4481,HTS022,2017-10-28,375-R4,97983,E15,375-R4_E15,A375,2.1,plx4720,0.00000013,M,cobimetinib,0.00000005,M,94,73,2017-10-27 16:03:48,94,0.01042,0.00185
4410,4482,HTS022,2017-10-28,375-R4,97983,E16,375-R4_E16,A375,2.1,plx4720,0.00000013,M,cobimetinib,0.000000012,M,98,65,2017-10-27 16:03:48,98,0.01107,0.00122
4411,4483,HTS022,2017-10-28,375-R4,97983,E17,375-R4_E17,A375,2.1,plx4720,0.00000013,M,cobimetinib,3.1E-09,M,93,70,2017-10-27 16:03:48,93,0.01208,0.00113
4412,4484,HTS022,2017-10-28,375-R4,97983,E18,375-R4_E18,A375,2.1,plx4720,0.00000013,M,cobimetinib,7.8E-10,M,96,67,2017-10-27 16:03:48,96,0.01745,0.00113
4413,4485,HTS022,2017-10-28,375-R4,97983,E19,375-R4_E19,A375,2.1,plx4720,0.00000013,M,cobimetinib,2E-10,M,91,65,2017-10-27 16:03:48,91,0.01991,0.00092
4414,4486,HTS022,2017-10-28,375-R4,97983,E20,375-R4_E20,A375,2.1,plx4720,0.00000013,M,cobimetinib,4.9E-11,M,77,57,2017-10-27 16:03:48,77,0.01999,0.00155
4415,4487,HTS022,2017-10-28,375-R4,97983,E21,375-R4_E21,A375,2.1,plx4720,0.00000013,M,cobimetinib,1.2E-11,M,98,77,2017-10-27 16:03:48,98,0.02559,0.00369
4416,4488,HTS022,2017-10-28,375-R4,97983,E22,375-R4_E22,A375,2.1,plx4720,0.00000013,M,control,0,M,74,46,2017-10-27 16:03:48,74,0.03847,0.00219
4417,4489,HTS022,2017-10-28,375-R4,97983,F02,375-R4_F02,A375,2.1,control,0,M,control,0,M,83,58,2017-10-27 16:03:48,83,0.0417,0.00339
4418,4490,HTS022,2017-10-28,375-R4,97983,F03,375-R4_F03,A375,2.1,plx4720,0.000000031,M,selumetinib,0.000004,M,66,47,2017-10-27 16:03:48,66,0.00979,0.00097
4419,4491,HTS022,2017-10-28,375-R4,97983,F04,375-R4_F04,A375,2.1,plx4720,0.000000031,M,selumetinib,0.000001,M,60,42,2017-10-27 16:03:48,60,0.01682,0.0018
4420,4492,HTS022,2017-10-28,375-R4,97983,F05,375-R4_F05,A375,2.1,plx4720,0.000000031,M,selumetinib,0.00000025,M,69,49,2017-10-27 16:03:48,69,0.02031,0.00195
4421,4493,HTS022,2017-10-28,375-R4,97983,F06,375-R4_F06,A375,2.1,plx4720,0.000000031,M,selumetinib,0.000000063,M,89,67,2017-10-27 16:03:48,89,0.02769,0.00218
4422,4494,HTS022,2017-10-28,375-R4,97983,F07,375-R4_F07,A375,2.1,plx4720,0.000000031,M,selumetinib,0.000000016,M,68,43,2017-10-27 16:03:48,68,0.01922,0.00204
4423,4495,HTS022,2017-10-28,375-R4,97983,F08,375-R4_F08,A375,2.1,plx4720,0.000000031,M,selumetinib,3.9E-09,M,73,49,2017-10-27 16:03:48,73,0.03024,0.0045
4424,4496,HTS022,2017-10-28,375-R4,97983,F09,375-R4_F09,A375,2.1,plx4720,0.000000031,M,selumetinib,0.000000001,M,85,58,2017-10-27 16:03:48,85,0.02441,0.00194
4425,4497,HTS022,2017-10-28,375-R4,97983,F10,375-R4_F10,A375,2.1,plx4720,0.000000031,M,selumetinib,2.4E-10,M,85,52,2017-10-27 16:03:48,85,0.02358,0.00243
4426,4498,HTS022,2017-10-28,375-R4,97983,F11,375-R4_F11,A375,2.1,plx4720,0.000000031,M,selumetinib,6.1E-11,M,78,54,2017-10-27 16:03:48,78,0.02732,0.0031
4427,4499,HTS022,2017-10-28,375-R4,97983,F12,375-R4_F12,A375,2.1,plx4720,0.000000031,M,control,0,M,77,61,2017-10-27 16:03:48,77,0.0355,0.0017
4428,4500,HTS022,2017-10-28,375-R4,97983,F13,375-R4_F13,A375,2.1,plx4720,0.000000031,M,cobimetinib,0.0000008,M,96,56,2017-10-27 16:03:48,96,0.00918,0.00365
4429,4501,HTS022,2017-10-28,375-R4,97983,F14,375-R4_F14,A375,2.1,plx4720,0.000000031,M,cobimetinib,0.0000002,M,95,62,2017-10-27 16:03:48,95,0.0085,0.00121
4430,4502,HTS022,2017-10-28,375-R4,97983,F15,375-R4_F15,A375,2.1,plx4720,0.000000031,M,cobimetinib,0.00000005,M,96,79,2017-10-27 16:03:48,96,0.01029,0.00081
4431,4503,HTS022,2017-10-28,375-R4,97983,F16,375-R4_F16,A375,2.1,plx4720,0.000000031,M,cobimetinib,0.000000012,M,89,72,2017-10-27 16:03:48,89,0.01207,0.00146
4432,4504,HTS022,2017-10-28,375-R4,97983,F17,375-R4_F17,A375,2.1,plx4720,0.000000031,M,cobimetinib,3.1E-09,M,97,65,2017-10-27 16:03:48,97,0.01416,0.00055
4433,4505,HTS022,2017-10-28,375-R4,97983,F18,375-R4_F18,A375,2.1,plx4720,0.000000031,M,cobimetinib,7.8E-10,M,106,72,2017-10-27 16:03:48,106,0.02087,0.0016
4434,4506,HTS022,2017-10-28,375-R4,97983,F19,375-R4_F19,A375,2.1,plx4720,0.000000031,M,cobimetinib,2E-10,M,113,83,2017-10-27 16:03:48,113,0.01841,0.00155
4435,4507,HTS022,2017-10-28,375-R4,97983,F20,375-R4_F20,A375,2.1,plx4720,0.000000031,M,cobimetinib,4.9E-11,M,70,50,2017-10-27 16:03:48,70,0.02033,0.00243
4436,4508,HTS022,2017-10-28,375-R4,97983,F21,375-R4_F21,A375,2.1,plx4720,0.000000031,M,cobimetinib,1.2E-11,M,77,56,2017-10-27 16:03:48,77,0.02133,0.00203
4437,4509,HTS022,2017-10-28,375-R4,97983,F22,375-R4_F22,A375,2.1,plx4720,0.000000031,M,control,0,M,101,70,2017-10-27 16:03:48,101,0.03596,0.00088
4438,4510,HTS022,2017-10-28,375-R4,97983,F23,375-R4_F23,A375,2.1,control,0,M,control,0,M,68,42,2017-10-27 16:03:48,68,0.04511,0.00107
4439,4511,HTS022,2017-10-28,375-R4,97983,G02,375-R4_G02,A375,2.1,control,0,M,control,0,M,68,52,2017-10-27 16:03:48,68,0.04576,0.0018
4440,4512,HTS022,2017-10-28,375-R4,97983,G03,375-R4_G03,A375,2.1,plx4720,7.8E-09,M,selumetinib,0.000004,M,81,59,2017-10-27 16:03:48,81,0.00662,0.00105
4441,4513,HTS022,2017-10-28,375-R4,97983,G04,375-R4_G04,A375,2.1,plx4720,7.8E-09,M,selumetinib,0.000001,M,72,46,2017-10-27 16:03:48,72,0.01645,0.00104
4442,4514,HTS022,2017-10-28,375-R4,97983,G05,375-R4_G05,A375,2.1,plx4720,7.8E-09,M,selumetinib,0.00000025,M,82,61,2017-10-27 16:03:48,82,0.02213,0.00312
4443,4515,HTS022,2017-10-28,375-R4,97983,G06,375-R4_G06,A375,2.1,plx4720,7.8E-09,M,selumetinib,0.000000063,M,99,68,2017-10-27 16:03:48,99,0.01646,0.00141
4444,4516,HTS022,2017-10-28,375-R4,97983,G07,375-R4_G07,A375,2.1,plx4720,7.8E-09,M,selumetinib,0.000000016,M,89,60,2017-10-27 16:03:48,89,0.01616,0.00146
4445,4517,HTS022,2017-10-28,375-R4,97983,G08,375-R4_G08,A375,2.1,plx4720,7.8E-09,M,selumetinib,3.9E-09,M,76,54,2017-10-27 16:03:48,76,0.02673,0.00265
4446,4518,HTS022,2017-10-28,375-R4,97983,G09,375-R4_G09,A375,2.1,plx4720,7.8E-09,M,selumetinib,0.000000001,M,76,50,2017-10-27 16:03:48,76,0.02333,0.00294
4447,4519,HTS022,2017-10-28,375-R4,97983,G10,375-R4_G10,A375,2.1,plx4720,7.8E-09,M,selumetinib,2.4E-10,M,83,49,2017-10-27 16:03:48,83,0.02422,0.00294
4448,4520,HTS022,2017-10-28,375-R4,97983,G11,375-R4_G11,A375,2.1,plx4720,7.8E-09,M,selumetinib,6.1E-11,M,65,48,2017-10-27 16:03:48,65,0.02138,0.00169
4449,4521,HTS022,2017-10-28,375-R4,97983,G12,375-R4_G12,A375,2.1,plx4720,7.8E-09,M,control,0,M,92,63,2017-10-27 16:03:48,92,0.02378,0.00226
4450,4522,HTS022,2017-10-28,375-R4,97983,G13,375-R4_G13,A375,2.1,plx4720,7.8E-09,M,cobimetinib,0.0000008,M,81,52,2017-10-27 16:03:48,81,0.00861,0.00255
